conflict_id,artifact_id,artifact_name,slot,slot_label,source_id,source_title,record_id,record_name,raw_values,normalized_values,subject_parts,text_support,value_support_detail,text_snippet,text_path,image_support,preferred_image,image_count,image_directory,audit_flags
conflict:gq-object-db99a5c696:lacquer,gq-object-db99a5c696,瀑飞,lacquer,漆色,Gq,古琴,Gq00056,瀑飞,深栗壳色漆,深栗壳色漆,56_瀑飞,supported,深栗壳色漆 [supported_exact:1],宽18.7、肩厚4.8、尾宽13、尾厚4.1厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。鹿角霜灰，髹深栗壳色漆，底漆泛红光。 池沼皆为长方形，龙池21.1×3厘米，纳音为长方台形；凤沼10.4×3厘米，纳音微拱。徽为翡翠，岳山、承露、龙龈为烟水晶，冠角与下贴用紫檀。 琴底项部篆琴名“瀑飞”二字，,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00056.txt,attribute_linked,qimian.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00056,
conflict:gq-object-db99a5c696:lacquer,gq-object-db99a5c696,瀑飞,lacquer,漆色,Yjzq,一见钟琴,Yjzq00061,瀑飞,"深栗光色漆,黑中泛红","深栗光色漆,黑中泛红",61_瀑飞,supported,"深栗光色漆,黑中泛红 [supported_exact:1]",琴名“瀑飞”，通长1212厘米、肩宽18.7厘米、肩厚4.8厘米。 面桐底梓，深栗光色漆，黑中泛红，鹿角灰胎，无断纹；徽为翡翠，岳山、承露、龙殿均用茶色水晶制成，宝角、焦尾下贴及雁足皆用紫檀；池沼长方形。琴底项部徽“瀑飞”二字，龙池下一草书“李”字，由漆面挖出；其下一小方章，为“仲方”二字。 琴,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00061.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00061,
conflict:gq-object-db99a5c696:ash,gq-object-db99a5c696,瀑飞,ash,灰胎,Gq,古琴,Gq00056,瀑飞,鹿角霜灰,鹿角霜灰,56_瀑飞,supported,鹿角霜灰 [supported_exact:1],11.5、肩宽18.7、肩厚4.8、尾宽13、尾厚4.1厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。鹿角霜灰，髹深栗壳色漆，底漆泛红光。 池沼皆为长方形，龙池21.1×3厘米，纳音为长方台形；凤沼10.4×3厘米，纳音微拱。徽为翡翠，岳山、承露、龙龈为烟水晶，冠角与下贴用紫檀。 琴底项部篆琴名,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00056.txt,attribute_linked,qimian.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00056,
conflict:gq-object-db99a5c696:ash,gq-object-db99a5c696,瀑飞,ash,灰胎,Yjzq,一见钟琴,Yjzq00061,瀑飞,鹿角灰胎,鹿角灰胎,61_瀑飞,supported,鹿角灰胎 [supported_exact:1],琴名“瀑飞”，通长1212厘米、肩宽18.7厘米、肩厚4.8厘米。 面桐底梓，深栗光色漆，黑中泛红，鹿角灰胎，无断纹；徽为翡翠，岳山、承露、龙殿均用茶色水晶制成，宝角、焦尾下贴及雁足皆用紫檀；池沼长方形。琴底项部徽“瀑飞”二字，龙池下一草书“李”字，由漆面挖出；其下一小方章，为“仲方”二字。 琴名“瀑飞”,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00061.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00061,
conflict:gq-object-db99a5c696:component_material,gq-object-db99a5c696,瀑飞,component_material,配件材质,Gq,古琴,Gq00056,瀑飞,烟水晶 | 紫檀,烟水晶 | 紫檀,56_下贴 | 56_冠角 | 56_岳山 | 56_承露 | 56_瀑飞 | 56_龙龈,supported,烟水晶 [supported_exact:1] | 紫檀 [supported_exact:1], 池沼皆为长方形，龙池21.1×3厘米，纳音为长方台形；凤沼10.4×3厘米，纳音微拱。徽为翡翠，岳山、承露、龙龈为烟水晶，冠角与下贴用紫檀。 琴底项部篆琴名“瀑飞”二字，龙池下一草书“李”字，由漆面挖出；其下一2.2厘米见方的小方章，文曰“仲方”。 此琴配件用材华美，所用水晶为名贵品种烟水晶中的茶晶，徽,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00056.txt,attribute_linked,qimian.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00056,mixed_subject_scope
conflict:gq-object-db99a5c696:component_material,gq-object-db99a5c696,瀑飞,component_material,配件材质,Yjzq,一见钟琴,Yjzq00061,瀑飞,紫檀 | 茶色水晶,紫檀 | 茶色水晶,61_宝角 | 61_岳山 | 61_承露 | 61_瀑飞 | 61_焦尾 | 61_雁足 | 61_龙殿,supported,紫檀 [supported_exact:1] | 茶色水晶 [supported_exact:1],色漆，黑中泛红，鹿角灰胎，无断纹；徽为翡翠，岳山、承露、龙殿均用茶色水晶制成，宝角、焦尾下贴及雁足皆用紫檀；池沼长方形。琴底项部徽“瀑飞”二字，龙池下一草书“李”字，由漆面挖出；其下一小方章，为“仲方”二字。 琴名“瀑飞”，形容琴音如飞瀑泻玉，请越激荡。宋朱明之《昆山慧聚寺》诗句“香风动花影，岩瀑飞玉声,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00061.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00061,mixed_subject_scope
conflict:gq-object-db99a5c696:inscription,gq-object-db99a5c696,瀑飞,inscription,铭文,Gq,古琴,Gq00056,瀑飞,56_铭文 | 瀑飞,56_铭文 | 瀑飞,56_琴底 | 56_铭文,structural_problem,56_铭文 [entity_reference:0] | 瀑飞 [supported_exact:1],25. “瀑飞”琴 清 (1644～1911年) 仲尼式 通长121.2、隐间111.5、肩宽18.7、肩厚4.8、尾宽13、尾厚4.1厘米 20世纪50年代重庆市博物馆收藏 此琴木质面桐底梓。鹿角霜灰，髹深栗壳,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00056.txt,attribute_linked,mingwen.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00056,internal_entity_reference | mixed_subject_scope
conflict:gq-object-db99a5c696:inscription,gq-object-db99a5c696,瀑飞,inscription,铭文,Yjzq,一见钟琴,Yjzq00061,瀑飞,李 | 瀑飞,李 | 瀑飞,61_琴底 | 61_龙池,supported,李 [supported_exact:1] | 瀑飞 [supported_exact:1],龙殿均用茶色水晶制成，宝角、焦尾下贴及雁足皆用紫檀；池沼长方形。琴底项部徽“瀑飞”二字，龙池下一草书“李”字，由漆面挖出；其下一小方章，为“仲方”二字。 琴名“瀑飞”，形容琴音如飞瀑泻玉，请越激荡。宋朱明之《昆山慧聚寺》诗句“香风动花影，岩瀑飞玉声”当取此意境。清初之李仲方无考。 此琴配件用材华美，所,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00061.txt,record_images_only,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00061,mixed_subject_scope
conflict:gq-object-2c7267350c:form,gq-object-2c7267350c,疏影,form,形制,CQL,藏琴录,CQL030,疏影,仲尼式 | 长方形,仲尼式 | 长方形,30_凤沼 | 30_疏影 | 30_龙池,supported,仲尼式 [supported_exact:1] | 长方形 [supported_exact:1],唐 七弦琴 仲尼式「疏影」 黑漆，贝壳徽，以蛇腹断间流水断为主，略有梅花点断。琴体宽大，棱角分明，岳山较高。声音松透、均匀。长方形龙池、凤沼。腹腔内木质呈褐色，无题款。轸池下方刻琴名“疏影”。 龙池上方题刻“《琅璟,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL030.txt,attribute_linked,qimian.jpg,8,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL030,mixed_subject_scope
conflict:gq-object-2c7267350c:form,gq-object-2c7267350c,疏影,form,形制,QNQY,千年清音,QNQY045,疏影,长方形,长方形,45_凤沼 | 45_龙池,supported,长方形 [supported_exact:1], 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，贝壳徽，以蛇腹间流水断为主，略有梅花断。琴体宽大，棱角分明，岳山较高。长方形龙池凤沼。龙池上方下方均有题刻。腹内木质褐色，腹腔内无题款。 此琴著录于《琴学丛书》中，杨时百因琴上梅花断甚众，所以起名为“疏影”，并刻于轸池下。龙池上、下方和凤沼两,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY045.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY045,mixed_subject_scope
conflict:gq-object-2c7267350c:duanwen,gq-object-2c7267350c,疏影,duanwen,断纹,CQL,藏琴录,CQL030,疏影,梅花点断 | 蛇腹断间流水断,梅花点断 | 蛇腹断间流水断,30_疏影,supported,梅花点断 [supported_exact:1] | 蛇腹断间流水断 [supported_exact:1],唐 七弦琴 仲尼式「疏影」 黑漆，贝壳徽，以蛇腹断间流水断为主，略有梅花点断。琴体宽大，棱角分明，岳山较高。声音松透、均匀。长方形龙池、凤沼。腹腔内木质呈褐色，无题款。轸池下方刻琴名“疏影”。 龙池上方题刻“《琅璟记》：陈郡庄氏女每弄《梅花曲》，闻者皆云有暗香，更以‘暗,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL030.txt,attribute_linked,qimian.jpg,8,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL030,
conflict:gq-object-2c7267350c:duanwen,gq-object-2c7267350c,疏影,duanwen,断纹,QNQY,千年清音,QNQY045,疏影,梅花断 | 蛇腹间流水断,梅花断 | 蛇腹间流水断,45_疏影,supported,梅花断 [supported_exact:1] | 蛇腹间流水断 [supported_exact:1],厘米，尾宽 13.3 厘米，厚 5.2 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，贝壳徽，以蛇腹间流水断为主，略有梅花断。琴体宽大，棱角分明，岳山较高。长方形龙池凤沼。龙池上方下方均有题刻。腹内木质褐色，腹腔内无题款。 此琴著录于《琴学丛书》中，杨时百因琴上梅花断甚众，所以起名为“疏影,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY045.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY045,
conflict:gq-object-2c7267350c:material,gq-object-2c7267350c,疏影,material,材质,CQL,藏琴录,CQL030,疏影,褐色木质 | 贝壳徽 | 黑漆,褐色木质 | 贝壳徽 | 黑漆,30_琴底 | 30_琴面 | 30_疏影,partial,褐色木质 [not_found:0.333] | 贝壳徽 [supported_exact:1] | 黑漆 [supported_exact:1],唐 七弦琴 仲尼式「疏影」 黑漆，贝壳徽，以蛇腹断间流水断为主，略有梅花点断。琴体宽大，棱角分明，岳山较高。声音松透、均匀。长方形龙池、凤沼。腹腔内木质呈褐色，无题款。轸池下方刻琴名“疏影”。 龙池上方题刻“《琅璟记》：陈郡庄氏女每弄,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL030.txt,attribute_linked,qimian.jpg,8,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL030,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-2c7267350c:material,gq-object-2c7267350c,疏影,material,材质,QNQY,千年清音,QNQY045,疏影,木质褐色 | 贝壳徽,木质褐色 | 贝壳徽,45_琴底 | 45_疏影,supported,木质褐色 [supported_exact:1] | 贝壳徽 [supported_exact:1],博物馆藏 通体髹黑漆，贝壳徽，以蛇腹间流水断为主，略有梅花断。琴体宽大，棱角分明，岳山较高。长方形龙池凤沼。龙池上方下方均有题刻。腹内木质褐色，腹腔内无题款。 此琴著录于《琴学丛书》中，杨时百因琴上梅花断甚众，所以起名为“疏影”，并刻于轸池下。龙池上、下方和凤沼两侧均有杨氏题刻“证其为唐物”。龙池上方题有：,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY045.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY045,mixed_subject_scope
conflict:gq-object-2c7267350c:provenance,gq-object-2c7267350c,疏影,provenance,递藏与来源,CQL,藏琴录,CQL030,疏影,庐陵彭氏,庐陵彭氏,30_疏影,supported,庐陵彭氏 [supported_exact:1],梅花断得名。《洞天清录》云：‘梅花断非千百载不能有’，因摹李阳冰题‘韵磬’字，仍刻沼旁，证其为唐物。‘韵磬’藏庐陵彭氏，予借弹数日，音韵亦与此相伯仲也。癸亥(1923)立秋日宗稷再识。”下刻“半百琴斋”方印。 凤沼左右分别刻有大篆“万念俱静”“八音克谐”，下刻“李阳冰篆”。此12字为杨氏根据一张李阳冰款“韵,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL030.txt,record_images_non_diagnostic,mingwen.jpg,8,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL030,
conflict:gq-object-2c7267350c:provenance,gq-object-2c7267350c,疏影,provenance,递藏与来源,QNQY,千年清音,QNQY045,疏影,徐圣禅后人 | 浙江省博物馆,徐圣禅后人 | 浙江省博物馆,45_疏影,supported,徐圣禅后人 [supported_exact:1] | 浙江省博物馆 [supported_exact:1],.7 厘米，隐间 115.1 厘米，额宽 17.8 厘米 肩宽 18.9 厘米，尾宽 13.3 厘米，厚 5.2 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，贝壳徽，以蛇腹间流水断为主，略有梅花断。琴体宽大，棱角分明，岳山较高。长方形龙池凤沼。龙池上方下方均有题刻。腹内木质褐色，腹腔内无题款,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY045.txt,record_images_non_diagnostic,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY045,
conflict:gq-object-2c7267350c:inscription,gq-object-2c7267350c,疏影,inscription,铭文,CQL,藏琴录,CQL030,疏影,万念俱静 | 八音克谐 | 李阳冰篆 | 疏影,万念俱静 | 八音克谐 | 李阳冰篆 | 疏影,30_凤沼 | 30_龙池,supported,万念俱静 [supported_exact:1] | 八音克谐 [supported_exact:1] | 李阳冰篆 [supported_exact:1] | 疏影 [supported_exact:1],予借弹数日，音韵亦与此相伯仲也。癸亥(1923)立秋日宗稷再识。”下刻“半百琴斋”方印。 凤沼左右分别刻有大篆“万念俱静”“八音克谐”，下刻“李阳冰篆”。此12字为杨氏根据一张李阳冰款“韵磬”琴的琴铭而摹，但“李阳冰篆”四字，既与唐代流行的铁线篆相异，又与李阳冰在缙云城隍庙碑上的题刻字迹迥异，似是后人伪刻。,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL030.txt,attribute_linked,mingwen.jpg,8,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL030,mixed_subject_scope
conflict:gq-object-2c7267350c:inscription,gq-object-2c7267350c,疏影,inscription,铭文,QNQY,千年清音,QNQY045,疏影,《琅嬛记》题刻 | 大篆题刻 | 杨宗稷题刻,《琅嬛记》题刻 | 大篆题刻 | 杨宗稷题刻,45_凤沼 | 45_龙池,not_found,《琅嬛记》题刻 [not_found:0.462] | 大篆题刻 [not_found:0.333] | 杨宗稷题刻 [partial:0.615],唐仲尼式“疏影”七弦琴 琴长 124.7 厘米，隐间 115.1 厘米，额宽 17.8 厘米 肩宽 18.9 厘米，尾宽 13.3 厘米，厚 5.2 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，贝壳徽，以蛇腹间流水断为主，略有梅花断。琴体宽大，棱角分明，岳山较高。长方形龙池凤沼。龙池上方下方均有题刻。腹内木质褐色，腹腔内无题款。 此琴著录于,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY045.txt,attribute_linked,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY045,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-9a8c534b1e:form,gq-object-9a8c534b1e,秋鸿,form,形制,CQL,藏琴录,CQL034,秋鸿,仲尼式 | 长方形,仲尼式 | 长方形,34_凤沼 | 34_秋鸿 | 34_龙池,supported,仲尼式 [supported_exact:1] | 长方形 [supported_exact:1],唐 仲尼式「秋鸿」 七弦琴 通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米。长方形龙池、凤沼，腹腔内木质发黑，极旧。琴面遍布流水断、小蛇腹断和鱼鳞断，琴背满布冰裂断。 轸池下方刻小篆“集海,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,attribute_linked,qimian.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,mixed_subject_scope
conflict:gq-object-9a8c534b1e:form,gq-object-9a8c534b1e,秋鸿,form,形制,QNQY,千年清音,QNQY039,秋鸿,长方形,长方形,39_凤沼 | 39_龙池,supported,长方形 [supported_exact:1],短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布唐、宋至明代的多款题刻。长方形龙池凤沼，腔内木质发黑，极旧。 龙池上方题大篆琴名“秋鸿”二字。龙池两侧小篆四行云：“泰山之桐高百尺，取彼孙枝坚且实。斫而为琴藏我室，厥音锵锵出金石，鼓之迮之加诸膝。”,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,mixed_subject_scope
conflict:gq-object-9a8c534b1e:material,gq-object-9a8c534b1e,秋鸿,material,材质,CQL,藏琴录,CQL034,秋鸿,发黑木质 | 木质 | 贝壳徽,发黑木质 | 木质 | 贝壳徽,34_琴底 | 34_琴面 | 34_秋鸿,partial,发黑木质 [not_found:0.333] | 木质 [supported_exact:1] | 贝壳徽 [supported_exact:1],鸿」 七弦琴 通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米。长方形龙池、凤沼，腹腔内木质发黑，极旧。琴面遍布流水断、小蛇腹断和鱼鳞断，琴背满布冰裂断。 轸池下方刻小篆“集海岱之良才”，龙池上方刻大篆“秋鸿”二字。龙池两旁刻小篆四行：“泰山之桐高百尺，取彼孙枝坚且实。斫而为琴藏我室，,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,attribute_linked,qimian.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-9a8c534b1e:material,gq-object-9a8c534b1e,秋鸿,material,材质,QNQY,千年清音,QNQY039,秋鸿,木质 | 桐木 | 贝壳徽,木质 | 桐木 | 贝壳徽,39_凤沼 | 39_琴面 | 39_秋鸿 | 39_龙池,partial,木质 [supported_exact:1] | 桐木 [not_found:0.2] | 贝壳徽 [supported_exact:1],于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布唐、宋至明代的多款题刻。长方形龙池凤沼，腔内木质发黑，极旧。 龙池上方题大篆琴名“秋鸿”二字。龙池两侧小篆四行云：“泰山之桐高百尺，取彼孙枝坚且实。斫而为琴藏我室，厥音锵锵出金石，鼓之迮之加诸膝。”印方七分“张荀艺印,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-9a8c534b1e:current_holder,gq-object-9a8c534b1e,秋鸿,current_holder,现藏单位,CQL,藏琴录,CQL034,秋鸿,杨宗稷后人 | 民间,杨宗稷后人 | 民间,34_秋鸿,partial,杨宗稷后人 [not_found:0.462] | 民间 [supported_exact:1],此琴自唐麟德间家传，至皇宋太平兴国之五年重修，藏于百忍堂。” 此琴在 1900 年八国联军之乱时从北京西苑三海流落民间，杨宗稷用重金购得，并作出了“唐琴难得，孝友传家之物尤难得，当传之子孙世以为宝”的评价。 潘纬，字仲安，号象安，明代安徽歙县人，万历中官武英殿中书舍人。 张公艺（577—676），郓州寿,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,record_images_non_diagnostic,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,value_not_found_in_text
conflict:gq-object-9a8c534b1e:current_holder,gq-object-9a8c534b1e,秋鸿,current_holder,现藏单位,QNQY,千年清音,QNQY039,秋鸿,浙江省博物馆,浙江省博物馆,39_秋鸿,supported,浙江省博物馆 [supported_exact:1],间 100.5 厘米，额宽 15.1 厘米，肩宽 17 厘米，尾宽 11.8 厘米，厚 5.3 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 琴通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背至轸池到焦尾遍布唐,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,record_images_non_diagnostic,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,
conflict:gq-object-9a8c534b1e:provenance,gq-object-9a8c534b1e,秋鸿,provenance,递藏与来源,CQL,藏琴录,CQL034,秋鸿,北京西苑三海 | 杨宗稷 | 百忍堂,北京西苑三海 | 杨宗稷 | 百忍堂,34_秋鸿,supported,北京西苑三海 [supported_exact:1] | 杨宗稷 [supported_exact:1] | 百忍堂 [supported_exact:1],下至蕉尾刻楷书“此琴自唐麟德间家传，至皇宋太平兴国之五年重修，藏于百忍堂。” 此琴在 1900 年八国联军之乱时从北京西苑三海流落民间，杨宗稷用重金购得，并作出了“唐琴难得，孝友传家之物尤难得，当传之子孙世以为宝”的评价。 潘纬，字仲安，号象安，明代安徽歙县人，万历中官武英殿中书舍人。 张公艺（577—676）,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL034.txt,record_images_non_diagnostic,mingwen.jpg,9,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL034,
conflict:gq-object-9a8c534b1e:provenance,gq-object-9a8c534b1e,秋鸿,provenance,递藏与来源,QNQY,千年清音,QNQY039,秋鸿,不详 | 徐圣禅后人 | 百忍堂,不详 | 徐圣禅后人 | 百忍堂,39_秋鸿,structural_problem,不详 [placeholder:0] | 徐圣禅后人 [supported_exact:1] | 百忍堂 [supported_exact:1],9.3 厘米，隐间 100.5 厘米，额宽 15.1 厘米，肩宽 17 厘米，尾宽 11.8 厘米，厚 5.3 厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 琴通体黑漆间褐色，贝壳徽。琴体扁平、偏小，隐间较一般的琴短十一二厘米，是方便于携带的膝琴。琴面遍布流水断、小蛇腹断和鱼鳞纹断，琴背满布冰裂纹断。琴背,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY039.txt,record_images_non_diagnostic,mingwen.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY039,placeholder_as_value
